timestamp,open,high,low,close,volume
2019-09-05 15:33:00,28.2750,28.2800,28.2600,28.2800,144121
2019-09-05 15:32:00,28.2750,28.2765,28.2501,28.2750,213966
2019-09-05 15:31:00,28.2550,28.2800,28.2500,28.2750,334959
2019-09-05 15:30:00,28.2600,28.2600,28.2500,28.2550,66329
2019-09-05 15:29:00,28.2350,28.2600,28.2350,28.2550,239236
2019-09-05 15:28:00,28.2400,28.2400,28.2300,28.2350,108845
2019-09-05 15:27:00,28.2250,28.2400,28.2200,28.2300,120033
2019-09-05 15:26:00,28.2100,28.2300,28.2100,28.2250,91627
2019-09-05 15:25:00,28.2050,28.2200,28.2050,28.2200,185516
2019-09-05 15:24:00,28.2050,28.2100,28.2000,28.2100,39809
2019-09-05 15:23:00,28.1950,28.2100,28.1900,28.2050,75304
2019-09-05 15:22:00,28.2200,28.2200,28.1950,28.1950,178408
2019-09-05 15:21:00,28.2250,28.2300,28.2100,28.2150,201972
2019-09-05 15:20:00,28.2200,28.2300,28.2100,28.2250,105345
2019-09-05 15:19:00,28.2050,28.2200,28.2050,28.2150,0
2019-09-05 15:18:00,28.2100,28.2100,28.2000,28.2066,73140
2019-09-05 15:17:00,28.2050,28.2100,28.2000,28.2050,35296
2019-09-05 15:16:00,28.2000,28.2100,28.1950,28.2050,67759
2019-09-05 15:15:00,28.1900,28.2000,28.1850,28.2000,46439
2019-09-05 15:14:00,28.1850,28.2000,28.1800,28.1900,83169
2019-09-05 15:13:00,28.1900,28.1900,28.1800,28.1900,91240
2019-09-05 15:12:00,28.1950,28.1966,28.1700,28.1750,46460
2019-09-05 15:11:00,28.1756,28.2000,28.1700,28.1950,80524
2019-09-05 15:10:00,28.1900,28.1955,28.1735,28.1735,92209
2019-09-05 15:09:00,28.1950,28.2050,28.1900,28.1950,45074
2019-09-05 15:08:00,28.2050,28.2100,28.1900,28.1950,82392
2019-09-05 15:07:00,28.2000,28.2100,28.1900,28.2050,53917
2019-09-05 15:06:00,28.2050,28.2050,28.1800,28.1950,87196
2019-09-05 15:05:00,28.2150,28.2250,28.2000,28.2000,97894
2019-09-05 15:04:00,28.2250,28.2300,28.2100,28.2100,64117
2019-09-05 15:03:00,28.2250,28.2400,28.2200,28.2200,56797
2019-09-05 15:02:00,28.2250,28.2600,28.2200,28.2250,374568
2019-09-05 15:01:00,28.2100,28.2300,28.2029,28.2242,224451
2019-09-05 15:00:00,28.1900,28.2100,28.1800,28.2100,190821
2019-09-05 14:59:00,28.1950,28.2000,28.1700,28.1900,76507
2019-09-05 14:58:00,28.1800,28.2000,28.1800,28.1900,54782
2019-09-05 14:57:00,28.1950,28.2000,28.1800,28.1850,63008
2019-09-05 14:56:00,28.1900,28.2100,28.1900,28.2000,120431
2019-09-05 14:55:00,28.2050,28.2100,28.1900,28.1950,87378
2019-09-05 14:54:00,28.2000,28.2100,28.1900,28.2000,100541
2019-09-05 14:53:00,28.1750,28.2000,28.1700,28.1950,101769
2019-09-05 14:52:00,28.1950,28.2050,28.1700,28.1700,414746
2019-09-05 14:51:00,28.2200,28.2200,28.1950,28.2000,77030
2019-09-05 14:50:00,28.2250,28.2250,28.2100,28.2150,89369
2019-09-05 14:49:00,28.2150,28.2300,28.2105,28.2250,39915
2019-09-05 14:48:00,28.2150,28.2200,28.2000,28.2100,74023
2019-09-05 14:47:00,28.2200,28.2200,28.2050,28.2100,83070
2019-09-05 14:46:00,28.2200,28.2200,28.2100,28.2150,97845
2019-09-05 14:45:00,28.2200,28.2200,28.2100,28.2133,35825
2019-09-05 14:44:00,28.2200,28.2200,28.2100,28.2150,25410
2019-09-05 14:43:00,28.2050,28.2200,28.2000,28.2150,53842
2019-09-05 14:42:00,28.2100,28.2100,28.2000,28.2000,55122
2019-09-05 14:41:00,28.2170,28.2200,28.1900,28.2100,149529
2019-09-05 14:40:00,28.2200,28.2300,28.2100,28.2150,93487
2019-09-05 14:39:00,28.2300,28.2400,28.2200,28.2250,203282
2019-09-05 14:38:00,28.2350,28.2400,28.2200,28.2300,182470
2019-09-05 14:37:00,28.2250,28.2400,28.2200,28.2300,65535
2019-09-05 14:36:00,28.2150,28.2300,28.2100,28.2250,74448
2019-09-05 14:35:00,28.2300,28.2300,28.2100,28.2150,61246
2019-09-05 14:34:00,28.2250,28.2300,28.2100,28.2300,90825
2019-09-05 14:33:00,28.2200,28.2300,28.2150,28.2250,59015
2019-09-05 14:32:00,28.2300,28.2300,28.2100,28.2150,51784
2019-09-05 14:31:00,28.2400,28.2400,28.2201,28.2300,103554
2019-09-05 14:30:00,28.2350,28.2500,28.2300,28.2400,293523
2019-09-05 14:29:00,28.2300,28.2400,28.2200,28.2306,96776
2019-09-05 14:28:00,28.2200,28.2300,28.2150,28.2250,110781
2019-09-05 14:27:00,28.2200,28.2300,28.2150,28.2200,53304
2019-09-05 14:26:00,28.2100,28.2200,28.2100,28.2200,28133
2019-09-05 14:25:00,28.2050,28.2200,28.2000,28.2150,27582
2019-09-05 14:24:00,28.2100,28.2200,28.1910,28.2000,72512
2019-09-05 14:23:00,28.2050,28.2200,28.2000,28.2100,58305
2019-09-05 14:22:00,28.2200,28.2200,28.1830,28.2030,183230
2019-09-05 14:21:00,28.2450,28.2500,28.2100,28.2150,209026
2019-09-05 14:20:00,28.2400,28.2500,28.2300,28.2450,122083
2019-09-05 14:19:00,28.2350,28.2500,28.2300,28.2400,70781
2019-09-05 14:18:00,28.2450,28.2500,28.2300,28.2300,98899
2019-09-05 14:17:00,28.2400,28.2500,28.2400,28.2500,24458
2019-09-05 14:16:00,28.2350,28.2500,28.2300,28.2443,76516
2019-09-05 14:15:00,28.2400,28.2500,28.2300,28.2400,42840
2019-09-05 14:14:00,28.2400,28.2500,28.2300,28.2400,83008
2019-09-05 14:13:00,28.2400,28.2500,28.2350,28.2450,76784
2019-09-05 14:12:00,28.2350,28.2400,28.2300,28.2400,48402
2019-09-05 14:11:00,28.2200,28.2400,28.2200,28.2350,167707
2019-09-05 14:10:00,28.2150,28.2200,28.2100,28.2150,11178
2019-09-05 14:09:00,28.2050,28.2200,28.2000,28.2150,75654
2019-09-05 14:08:00,28.2050,28.2200,28.2000,28.2005,63918
2019-09-05 14:07:00,28.2050,28.2100,28.2000,28.2100,21305
2019-09-05 14:06:00,28.2100,28.2100,28.2000,28.2000,39704
2019-09-05 14:05:00,28.2100,28.2100,28.2000,28.2000,242002
2019-09-05 14:03:00,28.1750,28.1750,28.1750,28.1750,199628
2019-09-05 14:01:00,28.1750,28.1900,28.1750,28.1900,155998
