timestamp,open,high,low,close,volume
2019-09-05 10:39:00,116.6300,116.6300,116.5000,116.5000,9240
2019-09-05 10:38:00,116.4750,116.6200,116.4750,116.6200,9629
2019-09-05 10:37:00,116.4600,116.5250,116.4600,116.4700,15737
2019-09-05 10:36:00,116.5050,116.5100,116.4400,116.4600,21332
2019-09-05 10:35:00,116.5100,116.5200,116.4700,116.5100,14484
2019-09-05 10:34:00,116.6200,116.6700,116.5199,116.5199,11976
2019-09-05 10:33:00,116.5900,116.6481,116.5800,116.6200,11420
2019-09-05 10:32:00,116.6100,116.6300,116.5495,116.5983,12460
2019-09-05 10:31:00,116.5800,116.6350,116.5400,116.6200,21692
2019-09-05 10:30:00,116.5300,116.5800,116.4700,116.5800,12545
2019-09-05 10:29:00,116.5000,116.5200,116.4700,116.5200,13592
2019-09-05 10:28:00,116.5300,116.5600,116.4405,116.5000,16380
2019-09-05 10:27:00,116.6000,116.6100,116.5200,116.5650,13550
2019-09-05 10:26:00,116.6800,116.6800,116.5932,116.6100,17074
2019-09-05 10:25:00,116.8400,116.8479,116.7000,116.7000,29163
2019-09-05 10:24:00,116.9300,116.9400,116.8600,116.8600,19547
2019-09-05 10:23:00,117.0300,117.0500,116.9500,116.9500,10857
2019-09-05 10:22:00,116.9800,117.0200,116.9500,117.0000,17406
2019-09-05 10:21:00,117.0500,117.0600,116.9400,116.9600,9225
2019-09-05 10:20:00,116.9600,117.0700,116.9600,117.0600,10772
2019-09-05 10:19:00,116.9100,116.9850,116.9100,116.9600,9789
2019-09-05 10:18:00,116.9100,116.9700,116.9000,116.9000,13260
2019-09-05 10:17:00,116.9200,116.9697,116.9100,116.9200,13304
2019-09-05 10:16:00,117.0200,117.0400,116.9500,116.9500,7642
2019-09-05 10:15:00,117.0600,117.0902,117.0100,117.0100,14317
2019-09-05 10:14:00,116.9900,117.0500,116.9300,117.0500,10276
2019-09-05 10:13:00,116.9330,117.0000,116.9044,116.9800,13578
2019-09-05 10:12:00,116.9400,116.9500,116.8800,116.9400,19197
2019-09-05 10:11:00,116.9500,116.9700,116.9300,116.9500,5437
2019-09-05 10:10:00,116.9500,116.9900,116.9200,116.9550,11336
2019-09-05 10:09:00,116.8600,116.9800,116.8600,116.9500,15291
2019-09-05 10:08:00,116.8900,116.9100,116.8400,116.8600,19502
2019-09-05 10:07:00,116.8800,116.9100,116.8500,116.9050,10751
2019-09-05 10:06:00,116.8900,116.9300,116.8300,116.8600,8896
2019-09-05 10:05:00,116.8502,116.9300,116.8300,116.9050,9309
2019-09-05 10:04:00,116.9100,116.9700,116.8400,116.8700,10623
2019-09-05 10:03:00,117.0300,117.0300,116.8500,116.8700,23431
2019-09-05 10:02:00,117.1000,117.1000,116.9700,117.0300,11888
2019-09-05 10:01:00,117.0900,117.2300,117.0800,117.1400,27458
2019-09-05 10:00:00,117.0600,117.1200,117.0600,117.0700,9267
2019-09-05 09:59:00,116.9600,117.0600,116.9600,117.0600,17352
2019-09-05 09:58:00,116.9800,116.9900,116.9500,116.9800,11058
2019-09-05 09:57:00,116.9500,116.9835,116.9158,116.9800,13793
2019-09-05 09:56:00,116.9300,116.9900,116.9300,116.9400,9685
2019-09-05 09:55:00,117.0400,117.0700,116.9200,116.9250,11888
2019-09-05 09:54:00,117.0500,117.1300,117.0100,117.0500,21142
2019-09-05 09:53:00,117.1100,117.1900,117.0500,117.0500,12051
2019-09-05 09:52:00,117.0900,117.1600,117.0500,117.0800,17166
2019-09-05 09:51:00,117.1100,117.1100,117.1000,117.1000,17650
2019-09-05 09:50:00,117.0477,117.1300,117.0477,117.1100,7854
2019-09-05 09:49:00,117.1400,117.2299,117.0200,117.0500,13496
2019-09-05 09:48:00,117.1100,117.1400,117.0500,117.1100,11590
2019-09-05 09:47:00,117.1800,117.2500,117.0900,117.1200,17912
2019-09-05 09:46:00,116.9400,117.2500,116.9400,117.1700,66794
2019-09-05 09:45:00,116.8600,116.9299,116.8000,116.9100,25028
2019-09-05 09:44:00,116.9400,116.9500,116.8300,116.8400,21895
2019-09-05 09:43:00,117.0423,117.1421,116.8519,116.9403,20792
2019-09-05 09:42:00,117.0300,117.0850,117.0050,117.0300,21195
2019-09-05 09:41:00,116.9300,117.0450,116.9100,117.0286,26630
2019-09-05 09:40:00,117.1000,117.1000,116.9300,116.9700,15625
2019-09-05 09:39:00,117.1550,117.1895,117.0500,117.0900,43532
